t,f 
11.343,99.8
11.343,100.0
11.358,99.8
11.358,99.6
11.343,100.0
11.358,99.8
11.358,99.6
11.358,99.2
11.358,97.8
11.358,97.0
11.358,96.5
11.358,95.9
11.358,92.6
11.358,91.8
11.358,95.9
11.358,92.6
11.358,91.8
11.358,90.2
11.374,86.4
11.374,84.4
11.374,83.4
11.374,77.4
11.374,76.1
11.374,74.8
11.374,72.2
11.374,66.3
11.374,63.4
11.374,61.9
11.374,53.6
11.39,52.0
11.39,48.6
11.39,46.9
11.39,39.5
11.39,36.0
11.39,36.0
11.39,34.2
11.39,22.6
11.39,20.7
11.39,16.9
11.39,8.8
11.39,4.9
11.405,3.0
11.405,1.1
11.405,-9.0
11.405,-11.0
11.405,-14.8
11.405,-22.8
11.405,-26.6
11.405,-28.5
11.405,-30.3
11.405,-39.8
11.405,-41.6
11.421,-45.0
11.421,-52.2
11.421,-57.0
11.421,-65.1
11.421,-66.5
11.421,-68.0
11.421,-70.7
11.436,-76.3
11.436,-78.7
11.436,-79.9
11.436,-85.6
11.436,-86.6
11.436,-89.3
11.436,-92.7
11.436,-94.1
11.436,-94.7
11.436,-95.3
11.436,-97.9
11.452,-98.3
11.452,-98.9
11.452,-99.8
11.452,-100.0
11.468,-89.2
11.468,-88.3
11.468,-83.1
11.468,-82.0
11.468,-79.7
11.468,-74.5
11.468,-73.2
11.468,-70.5
11.483,-69.1
11.483,-59.9
11.483,-49.9
11.483,-48.2
11.483,-44.8
11.483,-43.0
11.483,-35.5
11.483,-31.8
11.483,-30.0
11.483,-20.2
11.499,-18.3
11.499,-12.6
11.499,-2.5
11.499,-0.6
11.499,1.4
11.499,11.5
11.499,13.4
11.499,17.2
11.499,19.1
11.515,28.9
11.515,30.8
11.515,43.8
11.515,47.2
11.515,48.9
11.515,57.5
11.515,59.0
11.515,68.3
11.53,69.7
11.53,72.4
11.53,73.8
11.53,79.0
11.53,69.7
11.53,72.4
11.53,73.8
11.53,79.0
11.53,81.3
11.53,82.4
11.53,87.8
11.53,88.7
11.53,90.4
11.53,91.2
11.546,98.4
11.546,98.7
11.546,99.2
11.546,99.5
11.546,100.0
11.546,100.0
11.546,99.8
11.546,99.1
11.546,98.5
11.562,95.1
11.562,94.4
11.562,93.1
11.562,89.8
11.562,87.1
11.562,86.1
11.562,80.6
11.562,79.4
11.562,78.2
11.577,71.5
11.577,67.3
11.577,65.9
11.577,58.0
11.577,56.4
11.577,53.1
11.577,46.0
11.577,44.3
11.577,40.8
11.593,39.0
11.593,29.5
11.593,23.9
11.593,15.9
11.593,12.1
11.593,10.2
11.593,8.2
11.593,-1.9
11.593,-3.8
11.608,-7.7
11.608,-15.8
11.608,-19.6
11.608,-31.3
11.608,-34.9
11.608,-36.7
11.608,-45.9
11.608,-47.6
11.608,-51.0
11.624,-52.7
11.624,-61.0
11.624,-62.5
11.624,-65.5
11.624,-71.4
11.624,-72.8
11.624,-75.4
11.624,-76.6
11.624,-82.7
11.624,-83.8
11.624,-85.8
11.64,-89.8
11.64,-91.4
11.64,-92.2
11.64,-95.6
11.64,-96.2
11.64,-96.7
11.64,-97.6
11.64,-99.0
11.64,-99.5
11.64,-99.7
11.64,-100.0
11.655,-99.8
11.655,-98.4
11.655,-97.6
11.655,-97.2
11.655,-96.7
11.655,-93.6
11.655,-92.9
11.655,-91.4
11.655,-87.8
11.655,-85.9
11.671,-84.9
11.671,-76.7
11.671,-74.1
11.671,-68.4
11.671,-65.5
11.671,-64.0
11.671,-56.0
11.671,-54.4
11.686,-51.1
11.686,-49.4
11.686,-40.4
11.671,-77.9
11.671,-76.7
11.671,-74.1
11.671,-68.4
11.671,-65.5
11.671,-64.0
11.671,-56.0
11.671,-54.4
11.686,-51.1
11.686,-49.4
11.686,-40.4
11.686,-38.6
11.686,-36.8
11.686,-27.2
11.686,-25.3
11.686,-21.6
11.686,-11.6
11.686,-7.7
11.702,-5.8
11.702,4.3
11.686,-27.2
11.686,-25.3
11.686,-21.6
11.686,-11.6
11.686,-7.7
11.702,-5.8
11.702,4.3
11.702,6.2
11.702,8.2
11.702,12.0
11.702,20.1
11.702,23.9
11.702,25.8
11.702,35.4
11.702,37.2
11.702,39.0
11.718,42.5
11.718,49.8
11.718,53.1
11.718,54.7
11.718,62.9
11.718,64.4
11.718,67.3
11.718,68.7
11.718,74.4
11.718,77.0
11.718,78.2
11.733,84.1
11.733,85.1
11.733,87.1
11.733,88.0
11.749,99.2
11.749,99.0
11.749,97.5
11.749,96.6
11.749,96.0
11.765,92.7
11.765,92.0
11.765,90.4
11.765,89.6
11.765,84.6
11.765,83.6
11.765,82.5
11.765,76.4
11.765,75.1
11.765,72.5
11.765,71.1
11.78,63.7
11.78,62.2
11.78,52.3
11.78,50.6
11.796,3.4
11.796,1.4
11.796,-2.4
11.796,-10.6
11.796,-14.4
11.796,-16.4
11.796,-18.3
11.811,-28.1
11.811,-30.0
11.811,-33.6
11.811,-44.7
11.811,-46.4
11.811,-55.1
11.811,-56.7
11.811,-59.9
11.811,-61.4
11.811,-67.7
11.827,-71.8
11.827,-73.2
11.811,-46.4
11.811,-55.1
11.811,-56.7
11.811,-59.9
11.811,-61.4
11.811,-67.7
11.827,-71.8
11.827,-73.2
11.827,-79.7
11.827,-80.8
11.827,-83.0
11.827,-87.3
11.827,-89.1
11.827,-90.0
11.827,-94.0
11.827,-94.6
11.827,-95.2
11.843,-96.3
11.843,-98.2
11.843,-98.8
11.858,-93.4
11.858,-89.3
11.858,-88.4
11.858,-82.2
11.858,-81.1
11.858,-79.9
11.874,-77.6
11.874,-72.1
11.874,-69.4
11.874,-68.0
11.874,-60.2
11.874,-58.7
11.874,-55.5
11.874,-53.9
11.874,-46.8
11.874,-43.4
11.874,-41.6
11.89,-32.2
11.89,-30.4
11.89,-26.7
11.89,-14.9
11.89,-13.0
11.89,-9.1
11.89,-0.9
11.89,1.0
11.89,4.9
11.89,6.8
11.905,16.8
11.905,18.8
11.905,20.6
11.905,30.4
11.905,34.1
11.905,37.7
11.905,45.2
11.905,48.6
11.905,50.2
11.905,58.7
11.905,60.3
11.921,63.3
11.921,73.5
11.921,74.8
11.921,81.1
11.921,82.2
11.921,84.4
11.921,85.4
11.921,90.2
11.936,91.0
11.936,91.8
11.936,95.4
11.936,95.4
11.936,95.9
11.936,96.9
11.936,97.4
11.936,99.2
11.936,99.4
11.936,99.8
11.936,100.0
11.952,99.9
11.952,99.8
11.952,99.9
11.952,99.8
11.952,98.5
11.952,97.8
11.952,97.4
11.952,94.6
11.952,93.9
11.952,92.5
11.952,91.8
11.952,87.3
11.968,76.0
11.968,74.7
11.968,67.6
11.968,66.2
11.968,63.2
11.968,56.7
11.968,55.1
11.983,51.8
11.983,50.2
11.983,41.2
11.983,41.2
11.983,39.4
11.983,35.8
11.983,28.0
11.983,24.3
11.983,22.4
11.983,20.5
11.983,10.5
11.983,6.7
11.999,-3.4
11.999,-9.2
11.999,-11.2
11.999,-19.2
11.999,-23.0
11.999,-24.9
11.999,-34.6
11.999,-36.4
11.999,-40.0
12.014,-41.7
12.014,-50.7
12.014,-62.2
12.014,-63.7
12.014,-66.6
12.014,-68.1
12.014,-75.1
12.014,-76.4
12.03,-78.8
12.03,-83.6
12.03,-85.7
12.03,-86.6
12.03,-87.6
12.03,-92.0
12.03,-92.8
12.03,-96.6
12.03,-97.1
12.03,-97.9
12.03,-98.3
12.046,-99.6
12.046,-99.8
12.046,-100.0
12.046,-99.6
12.046,-99.8
12.046,-100.0
12.046,-99.8
12.046,-99.6
12.046,-99.4
12.046,-99.1
12.046,-97.2
12.046,-96.8
12.046,-95.7
12.061,-86.1
12.061,-85.1
12.061,-84.0
12.061,-81.9
12.061,-76.9
12.061,-74.4
12.061,-73.1
12.061,-65.8
12.061,-64.3
12.077,-61.3
12.077,-48.0
12.077,-46.3
12.077,-37.1
12.077,-35.3
12.077,-31.7
12.077,-23.8
12.077,-20.0
12.093,-18.1
12.093,-16.2
12.093,-6.2
12.093,-4.2
12.093,-0.4
12.093,7.8
12.093,11.6
12.093,13.6
12.093,23.5
12.093,25.4
12.108,27.3
12.108,31.0
12.108,38.6
12.108,43.9
12.108,52.8
12.108,54.4
12.108,57.6
12.108,59.2
12.108,65.6
12.124,68.4
12.124,69.8
12.124,77.9
12.124,79.1
12.124,79.1
12.124,81.4
12.124,85.9
12.124,87.8
12.124,88.7
12.124,93.0
12.124,93.6
12.124,94.3
12.14,95.5
12.14,97.6
12.14,98.7
12.14,99.8
12.14,99.9
12.14,100.0
12.14,100.0
12.14,99.3
12.14,99.0
12.14,98.8
12.155,96.7
12.155,96.2
12.155,90.6
12.155,89.7
12.155,88.9
12.155,83.8
12.155,82.7
12.155,79.3
12.155,74.0
12.171,71.4
12.171,70.0
12.171,57.8
12.171,56.2
12.171,49.3
12.171,45.9
12.171,44.1
12.171,34.8
12.186,33.0
12.186,29.4
12.186,27.5
12.186,15.7
12.186,13.8
12.186,3.8
12.186,1.8
12.186,-2.1
12.186,-4.0
12.202,-12.2
12.202,-16.0
12.202,-17.9
12.202,-27.7
12.202,-29.6
12.202,-33.3
12.202,-35.1
12.202,-46.1
12.202,-47.8
12.202,-56.4
12.202,-58.0
12.218,-59.6
12.218,-62.6
12.218,-68.8
12.218,-68.8
12.218,-71.6
12.218,-72.9
12.218,-79.4
12.218,-80.6
12.218,-82.8
12.218,-83.9
12.218,-89.0
12.218,-89.8
12.233,-95.1
12.233,-96.2
12.233,-96.7
12.233,-98.8
12.233,-99.1
12.233,-99.5
12.233,-100.0
12.233,-100.0
12.233,-99.9
12.249,-99.8
12.249,-95.4
12.249,-94.8
12.249,-93.6
12.249,-92.8
12.249,-88.6
12.249,-87.7
12.264,-86.8
12.264,-81.3
12.264,-80.2
12.264,-77.8
12.264,-76.6
12.264,-69.7
12.264,-68.3
12.264,-65.4
12.264,-59.0
12.264,-55.8
12.264,-54.2
12.28,-52.6
12.28,-43.7
12.28,-42.0
12.28,-30.7
12.28,-27.0
12.28,-25.2
12.28,-15.2
12.28,-13.3
12.28,-11.4
12.296,-7.6
12.296,2.6
12.296,6.4
12.296,8.4
12.296,18.4
12.296,20.3
12.296,22.2
12.296,31.9
12.296,33.7
12.296,37.4
12.296,39.1
12.311,48.2
12.311,49.9
12.311,53.2
12.311,53.2
12.311,60.0
12.311,61.5
12.311,64.5
12.311,66.0
12.311,73.2
12.311,74.6
12.311,77.1
12.311,82.0
12.327,91.7
12.327,93.2
12.327,95.8
12.327,96.8
12.327,97.7
12.327,99.4
12.327,99.6
12.343,99.9
12.343,100.0
12.343,99.6
12.343,99.4
12.343,97.9
12.343,97.5
12.343,96.5
12.343,94.0
12.343,92.7
12.358,91.9
12.358,91.1
12.358,86.5
12.358,85.5
12.358,83.5
12.358,78.7
12.358,76.2
12.358,75.0
12.358,67.9
12.358,66.5
12.374,63.5
12.374,62.0
12.374,55.4
12.374,50.5
12.374,41.5
12.374,37.9
12.374,34.3
12.374,26.5
12.374,22.8
12.374,20.9
12.389,19.0
12.389,9.0
12.389,7.0
12.389,7.0
12.389,3.2
12.389,-5.0
12.389,-6.9
12.389,-10.8
12.389,-12.7
12.389,-22.7
12.389,-24.5
12.389,-28.3
12.405,-41.4
12.405,-50.4
12.405,-52.0
12.405,-53.7
12.405,-56.9
12.405,-63.4
12.405,-66.4
12.405,-67.8
12.421,-74.9
12.421,-76.2
12.421,-76.2
12.421,-79.8
12.421,-84.4
12.421,-86.5
12.421,-87.4
12.421,-88.3
12.421,-92.6
12.421,-93.3
12.421,-94.6
12.436,-99.8
12.436,-100.0
12.436,-100.0
12.436,-99.7
12.436,-99.4
12.436,-99.2
12.452,-97.3
12.452,-96.9
12.452,-95.8
12.452,-95.3
12.452,-96.9
12.452,-95.8
12.452,-95.3
12.452,-91.7
12.452,-90.9
12.452,-90.1
12.452,-85.3
12.452,-84.2
12.452,-82.1
12.452,-81.0
12.452,-84.2
12.452,-82.1
12.452,-81.0
12.468,-73.3
12.468,-72.0
12.468,-64.6
12.468,-63.1
12.468,-60.1
12.468,-58.5
12.468,-51.7
12.468,-48.4
12.468,-46.6
12.468,-37.5
12.468,-35.7
12.483,-32.0
12.483,-30.2
12.483,-20.4
12.483,-18.5
12.483,-16.6
12.483,-6.6
12.483,-16.6
12.483,-6.6
12.483,-4.6
12.483,-0.8
12.483,1.2
12.483,11.3
12.483,13.2
12.499,15.1
12.499,25.0
12.499,26.9
12.499,30.6
12.499,32.4
12.499,41.8
12.499,43.6
12.499,54.1
12.499,55.7
12.499,57.3
12.499,60.4
12.514,66.7
12.514,69.6
12.514,78.9
12.514,81.2
12.514,82.3
12.514,87.6
12.514,88.6
12.514,89.4
12.53,93.5
12.53,94.2
12.53,95.4
12.53,96.0
12.53,98.3
12.53,98.6
12.53,99.2
12.53,99.9
12.53,100.0
12.53,100.0
12.546,99.9
12.546,99.1
12.546,98.8
12.546,98.1
12.561,71.7
12.561,70.3
12.561,67.5
12.561,61.2
12.561,59.7
12.561,56.5
12.561,54.9
12.561,46.2
12.577,44.5
12.577,33.4
12.577,31.6
12.577,27.9
12.577,26.0
12.577,16.1
12.577,14.2
12.577,10.4
12.577,2.2
12.592,-1.7
12.592,-3.6
12.592,-19.4
12.592,-29.2
12.592,-31.1
12.592,-34.7
12.592,-36.5
12.592,-45.8
12.608,-47.5
12.608,-49.2
12.608,-57.7
12.608,-62.4
12.608,-63.8
12.608,-71.3
12.608,-72.6
12.608,-75.2
12.608,-80.4
12.624,-82.6
12.624,-83.7
12.624,-84.7
12.624,-89.7
12.624,-90.5
12.624,-92.1
12.624,-95.0
12.624,-96.1
12.624,-96.6
12.624,-98.7
12.624,-99.0
12.639,-99.7
12.639,-100.0
12.639,-99.9
12.639,-99.7
12.639,-98.4
12.639,-98.0
12.639,-97.2
12.639,-95.0
12.639,-93.7
12.639,-93.0
12.655,-88.8
12.655,-87.9
12.639,-99.7
12.639,-98.4
12.639,-98.0
12.639,-97.2
12.639,-95.0
12.639,-93.7
12.639,-93.0
12.655,-88.8
12.655,-87.9
12.655,-87.0
12.655,-85.0
12.655,-80.4
12.655,-78.0
12.655,-76.8
12.655,-69.9
12.655,-68.5
12.655,-65.7
12.655,-64.2
12.671,-56.1
12.671,-54.5
12.686,8.0
12.686,18.0
12.686,19.9
12.686,21.8
12.686,25.6
12.686,33.4
12.702,37.0
12.702,38.8
12.702,47.9
12.702,49.6
12.686,33.4
12.702,37.0
12.702,38.8
12.702,47.9
12.702,49.6
12.702,52.9
12.702,54.6
12.702,61.2
12.702,64.2
12.702,65.7
12.717,84.0
12.717,86.0
12.717,87.0
12.717,91.5
12.717,92.3
12.717,93.7
12.717,96.2
12.717,97.2
12.733,97.7
12.733,99.3
12.733,99.9
12.733,99.9
12.733,99.7
12.733,99.5
12.733,98.0
12.733,97.5
12.733,96.6
12.749,96.1
12.749,92.8
12.749,92.1
12.749,91.3
12.749,86.7
12.749,85.7
12.749,83.7
12.749,82.6
12.749,76.5
12.749,75.2
12.764,72.6
12.764,65.3
12.749,91.3
12.749,86.7
12.749,85.7
12.749,83.7
12.749,82.6
12.749,76.5
12.749,75.2
12.764,72.6
12.764,65.3
12.764,63.8
12.764,60.8
12.764,54.1
12.764,50.8
12.764,49.1
12.764,40.1
12.764,38.3
12.764,34.7
12.78,32.9
12.78,25.0
12.78,21.3
12.796,-29.8
12.796,-39.3
12.796,-41.0
12.796,-42.8
12.796,-51.7
12.796,-53.4
12.796,-58.2
12.811,-64.6
12.811,-67.5
12.811,-68.9
12.811,-77.2
12.811,-79.6
12.811,-80.7
12.811,-85.3
12.811,-87.2
12.811,-88.2
12.811,-92.5
12.827,-93.2
12.827,-94.5
12.811,-79.6
12.811,-80.7
12.811,-85.3
12.811,-87.2
12.811,-88.2
12.811,-92.5
12.827,-93.2
12.827,-94.5
12.827,-95.1
12.827,-97.8
12.827,-98.2
12.827,-98.8
12.827,-99.7
12.827,-99.9
12.827,-100.0
12.827,-100.0
12.827,-99.4
12.842,-99.2
12.842,-98.6
12.842,-97.0
12.842,-95.4
12.842,-91.1
12.842,-90.3
12.842,-89.4
12.842,-84.4
12.842,-83.4
12.858,-81.2
12.858,-80.0
12.858,-73.6
12.858,-72.3
12.858,-69.5
12.858,-63.4
12.858,-61.9
12.858,-58.8
12.858,-57.3
12.858,-48.7
12.874,-47.0
12.874,-43.5
12.874,-36.0
12.874,-32.4
12.889,12.8
12.889,14.7
12.889,26.5
12.889,28.4
12.889,32.1
12.889,33.9
12.889,43.2
12.889,45.0
12.889,48.4
12.905,55.4
12.905,69.3
12.905,70.7
12.905,73.4
12.905,78.7
12.905,81.0
12.905,82.1
12.905,83.2
12.921,88.4
12.921,89.3
12.921,94.0
12.921,95.3
12.921,95.9
12.921,98.2
12.921,98.6
12.921,99.2
12.921,99.4
12.936,100.0
12.936,100.0
12.921,99.4
12.936,100.0
12.936,100.0
12.936,99.9
12.936,98.9
12.936,98.6
12.936,97.8
12.936,95.8
12.936,94.6
12.936,94.0
12.952,79.8
12.952,78.6
12.952,71.9
12.952,70.6
12.952,67.8
12.952,66.3
12.967,60.0
12.967,56.8
12.967,55.2
12.967,46.5
12.967,55.2
12.967,46.5
12.967,44.8
12.967,41.3
12.967,39.6
12.967,30.1
12.967,28.2
12.967,24.5
12.967,14.6
12.983,-3.2
12.983,-5.2
12.983,-7.1
12.983,-17.2
12.983,-19.0
12.983,-22.8
12.983,-30.7
12.983,-34.4
12.999,-36.2
12.999,-45.4
12.999,-47.1
12.999,-48.8
12.999,-52.2
12.999,-59.0
12.999,-62.1
12.999,-63.6
12.999,-71.0
12.999,-72.4
13.014,-75.0
13.014,-76.3
13.014,-83.5
13.014,-84.5
13.014,-89.5
13.014,-91.2
13.014,-92.7
13.014,-95.4
13.014,-96.5
13.03,-97.0
13.03,-99.0
13.03,-99.6
13.03,-99.8
13.03,-100.0
13.03,-99.8
13.03,-99.7
13.03,-98.5
13.03,-98.1
13.045,-97.3
13.045,-96.8
13.045,-93.8
13.045,-92.4
13.045,-88.1
13.045,-87.1
13.045,-85.2
13.045,-84.2
13.045,-78.3
13.045,-77.0
13.045,-74.5
13.061,-68.8
13.061,-66.0
13.061,-56.4
13.061,-53.2
13.061,-51.6
13.061,-42.6
13.061,-40.9
13.061,-37.3
13.061,-35.5
13.061,-25.9
13.077,-24.0
13.077,-10.2
13.077,-6.4
13.077,-4.4
13.077,5.7
13.077,7.6
13.077,9.5
13.077,19.5
13.092,21.4
13.092,25.2
13.092,27.1
13.092,21.4
13.092,25.2
13.092,27.1
13.092,36.7
13.092,38.4
13.092,42.0
13.092,49.3
13.092,51.0
13.092,54.2
13.092,55.9
13.108,77.8
13.108,79.0
13.108,84.8
13.108,85.8
13.108,86.8
13.108,91.4
13.124,92.1
13.124,93.6
13.124,94.2
13.124,97.1
13.124,97.6
13.124,98.4
13.124,99.5
13.124,99.7
13.124,99.9
13.124,100.0
13.124,99.7
13.139,99.5
13.139,99.1
13.139,97.6
13.139,97.6
13.139,96.7
13.139,96.2
13.139,95.6
13.139,92.2
13.139,91.4
13.139,85.9
13.139,84.9
13.139,82.8
13.155,71.5
13.155,65.6
13.155,64.1
13.155,61.1
13.155,59.5
13.155,51.1
13.155,49.4
13.155,46.0
13.17,38.6
13.17,36.8
13.17,33.2
13.17,31.4
13.17,21.6
13.17,19.7
13.17,15.9
13.17,7.8
13.17,3.9
13.17,2.0
13.186,0.1
13.186,-10.0
13.17,31.4
13.17,21.6
13.17,19.7
13.17,15.9
13.17,7.8
13.17,3.9
13.17,2.0
13.186,0.1
13.186,-10.0
13.186,-12.0
13.186,-15.8
13.186,-23.8
13.186,-29.4
13.186,-31.2
13.186,-38.9
13.186,-42.4
13.186,-44.2
13.202,-53.0
13.202,-54.7
13.202,-57.9
13.217,-87.0
13.217,-88.0
13.217,-89.8
13.217,-93.1
13.217,-94.4
13.217,-95.0
13.217,-97.7
13.217,-98.1
13.217,-98.4
13.217,-99.0
13.233,-99.0
13.233,-98.4
13.233,-96.6
13.233,-95.5
13.233,-94.9
13.233,-94.3
13.233,-90.4
13.233,-89.6
13.249,-87.8
13.249,-83.6
13.249,-81.4
13.249,-80.3
13.249,-73.8
13.249,-72.5
13.249,-71.2
13.249,-68.4
13.249,-62.2
13.249,-59.1
13.264,-57.6
13.264,-49.0
13.264,-42.1
13.264,-32.7
13.264,-30.9
13.264,-29.1
13.264,-19.2
13.264,-17.3
13.28,-11.6
13.28,-3.4
13.28,0.4
13.28,2.4
13.264,-43.9
13.264,-42.1
13.264,-32.7
13.264,-30.9
13.264,-29.1
13.264,-19.2
13.264,-17.3
13.28,-11.6
13.28,-3.4
13.28,0.4
13.28,2.4
13.28,4.3
13.28,14.4
13.28,16.3
13.28,20.1
13.28,28.0
13.28,31.7
13.295,33.6
13.295,42.9
13.295,44.6
13.311,83.0
13.311,88.2
13.311,89.1
13.311,90.8
13.311,94.6
13.311,95.8
13.311,96.3
13.311,98.5
13.327,98.8
13.327,100.0
13.327,100.0
13.327,99.9
13.327,98.9
13.327,98.6
13.327,97.9
13.327,97.5
13.342,95.4
13.342,94.1
13.342,93.4
13.327,100.0
13.327,100.0
13.327,99.9
13.327,98.9
13.327,98.6
13.327,97.9
13.327,97.5
13.342,95.4
13.342,94.1
13.342,93.4
13.342,89.4
13.342,88.5
13.342,86.6
13.342,85.6
13.342,80.0
13.342,78.8
13.342,77.6
13.358,70.8
13.358,69.4
13.358,66.6
13.374,9.2
13.374,7.2
13.374,-0.9
13.374,-4.8
13.374,-6.7
13.374,-16.8
13.374,-18.7
13.389,-22.5
13.389,-24.4
13.389,-32.2
13.389,-22.5
13.389,-24.4
13.389,-32.2
13.389,-35.8
13.389,-37.6
13.389,-46.8
13.389,-48.5
13.389,-51.9
13.389,-53.5
13.389,-61.8
13.405,-77.3
13.405,-82.2
13.405,-84.3
13.405,-85.4
13.405,-90.2
13.405,-91.0
13.405,-92.6
13.405,-93.3
13.42,-96.4
13.42,-96.9
13.42,-99.2
13.42,-99.4
13.42,-99.8
13.42,-99.9
13.42,-99.9
13.42,-99.8
13.436,-99.4
13.436,-98.2
13.436,-97.4
13.436,-96.9
13.42,-99.2
13.42,-99.4
13.42,-99.8
13.42,-99.9
13.42,-99.9
13.42,-99.8
13.436,-99.4
13.436,-98.2
13.436,-97.4
13.436,-96.9
13.436,-96.4
13.436,-93.3
13.436,-92.6
13.436,-91.0
13.436,-87.3
13.436,-84.4
13.452,-83.3
13.452,-77.3
13.452,-76.0
13.452,-74.8
13.467,-34.0
13.467,-24.4
13.467,-22.5
13.467,-18.7
13.467,-10.6
13.467,-6.8
13.467,-4.8
13.467,-2.9
13.483,7.2
13.483,9.2
13.483,24.8
13.483,26.7
13.483,38.1
13.483,39.9
13.483,41.6
13.483,50.6
13.483,52.3
13.499,55.5
13.499,57.1
13.499,66.6
13.499,69.4
13.499,75.1
13.499,76.4
13.499,78.8
13.499,80.0
13.499,85.6
13.514,86.6
13.514,88.5
13.514,92.0
13.514,94.1
13.514,97.0
13.514,97.5
13.514,97.9
13.514,98.6
13.514,99.6
13.53,99.9
13.53,100.0
13.53,99.7
13.53,98.8
13.53,97.3
13.53,96.8
13.53,95.8
13.53,95.2
13.53,91.6
13.53,90.8
13.545,89.1
13.545,85.1
13.545,83.0
13.53,96.8
13.53,95.8
13.53,95.2
13.53,91.6
13.53,90.8
13.545,89.1
13.545,85.1
13.545,83.0
13.545,81.9
13.545,80.8
13.545,74.4
13.545,73.1
13.545,70.4
13.545,64.4
13.545,61.4
13.545,59.8
13.561,51.4
13.561,49.8
13.561,48.1
13.561,44.7
13.561,37.2
13.561,33.6
13.561,31.7
13.561,22.0
13.561,20.1
13.561,16.3
13.561,14.4
13.577,4.3
13.577,0.4
13.577,-1.5
13.577,-11.6
13.577,-13.5
13.577,-17.3
13.577,-25.3
13.577,-27.2
13.577,-30.9
13.577,-32.7
13.592,-42.1
13.592,-43.8
13.592,-47.3
13.608,-86.9
13.608,-87.8
13.608,-89.6
13.608,-90.4
13.608,-94.3
13.608,-94.9
13.608,-96.1
13.623,-98.4
13.623,-98.7
13.623,-99.2
13.608,-96.1
13.623,-98.4
13.623,-98.7
13.623,-99.2
13.623,-99.9
13.623,-100.0
13.623,-100.0
13.623,-99.3
13.623,-99.0
13.623,-98.4
13.623,-98.1
13.623,-96.2
13.639,-95.0
13.639,-94.4
13.639,-90.6
13.639,-89.8
13.639,-88.0
13.639,-87.0
13.639,-81.6
13.639,-80.5
13.639,-87.0
13.639,-81.6
13.639,-80.5
13.639,-79.3
13.639,-72.8
13.655,-71.4
13.655,-68.7
13.655,-67.3
13.655,-59.4
13.655,-57.9
13.655,-54.7
13.655,-47.6
13.655,-42.5
13.655,-40.7
13.655,-33.1
13.655,-29.4
13.655,-27.6
13.67,-17.7
13.67,-15.8
13.67,-12.0
13.67,-10.0
13.67,0.0
13.67,2.0
13.67,3.9
13.67,14.0
13.67,15.9
13.67,19.7
13.686,21.6
13.686,31.4
13.686,33.2
13.686,35.0
13.686,44.3
13.686,46.0
13.686,49.4
13.686,51.1
13.686,59.5
13.686,61.1
13.686,64.1
13.702,70.2
13.702,71.5
13.717,98.8
13.717,99.1
13.717,99.5
13.717,99.7
13.717,100.0
13.717,99.9
13.717,99.7
13.717,98.7
13.733,98.4
13.733,97.6
13.733,93.6
13.733,92.2
13.733,88.7
13.733,86.8
13.733,85.8
13.733,84.8
13.733,77.8
13.749,76.6
13.749,69.7
13.749,68.3
13.749,65.4
13.749,64.0
13.749,55.9
13.749,54.2
13.749,52.6
13.749,43.8
13.749,42.0
13.749,38.5
13.764,36.7
13.764,25.2
13.764,21.4
13.764,13.4
13.764,11.5
13.764,7.6
13.764,5.7
13.764,-4.4
13.764,-6.4
13.78,-10.2
13.78,-18.3
13.78,-20.2
13.78,-24.0
13.78,-25.9
13.78,-35.5
13.78,-37.3
13.78,-48.2
13.78,-49.9
13.795,-53.2
13.795,-54.8
13.795,-63.0
13.78,-24.0
13.78,-25.9
13.78,-35.5
13.78,-37.3
13.78,-48.2
13.78,-49.9
13.795,-53.2
13.795,-54.8
13.795,-63.0
13.795,-64.5
13.795,-65.9
13.795,-73.2
13.795,-74.5
13.795,-77.0
13.795,-78.2
13.795,-84.1
13.795,-85.2
13.811,-87.1
13.811,-90.8
13.811,-92.4
13.827,-99.4
13.827,-99.2
13.827,-97.9
13.827,-96.5
13.827,-96.0
13.827,-92.7
13.827,-92.0
13.827,-90.4
13.842,-86.6
13.842,-84.6
13.827,-99.2
13.827,-97.9
13.827,-96.5
13.827,-96.0
13.827,-92.7
13.827,-92.0
13.827,-90.4
13.842,-86.6
13.842,-84.6
13.842,-83.5
13.842,-82.4
13.842,-76.3
13.842,-75.0
13.842,-72.4
13.842,-66.5
13.842,-63.6
13.842,-62.1
13.842,-53.8
13.858,-52.2
13.858,-50.5
13.858,-19.1
13.858,-17.2
13.873,-9.0
13.873,-5.2
13.873,-3.3
13.873,8.8
13.873,10.7
13.873,14.6
13.873,22.6
13.873,26.3
13.873,28.2
13.873,30.1
13.873,39.5
13.889,41.3
13.889,44.8
13.889,52.0
13.889,55.2
13.889,56.8
13.889,64.9
13.889,66.3
13.889,67.8
13.889,70.6
13.905,76.1
13.905,78.6
13.905,79.7
13.905,85.4
13.905,86.4
13.905,88.3
13.905,89.2
13.905,93.3
13.905,94.0
13.905,94.6
13.905,97.4
13.905,97.8
13.905,98.9
13.92,99.8
13.92,100.0
13.92,100.0
13.92,99.6
13.92,99.4
13.92,99.2
13.92,98.6
13.92,96.9
13.92,95.9
13.92,95.3
13.936,91.8
13.936,91.0
13.936,89.3
13.936,88.4
13.936,84.3
13.936,82.1
13.936,81.0
13.936,74.7
13.936,73.4
13.936,70.7
13.952,69.3
13.952,61.7
13.952,60.1
