t,f 
484.337,1.0
484.34,3.0
484.342,6.0
484.345,4.0
484.347,2.0
484.35,3.0
484.353,4.0
484.356,6.0
484.358,12.0
484.361,15.0
484.363,21.0
484.366,21.0
484.368,23.0
484.371,20.0
484.373,19.0
484.376,13.0
484.378,17.0
484.381,9.0
484.383,6.0
484.386,4.0
484.388,4.0
484.39,4.0
484.393,10.0
484.396,2.0
484.399,1.0
484.401,6.0
484.404,-2.0
484.406,-3.0
484.409,-2.0
484.411,-2.0
484.414,0.0
484.416,2.0
484.419,2.0
484.421,6.0
484.424,5.0
484.426,12.0
484.429,6.0
484.431,10.0
484.434,9.0
484.436,8.0
484.44,7.0
484.442,9.0
484.445,9.0
484.447,7.0
484.449,9.0
484.452,8.0
484.454,9.0
484.457,12.0
484.459,16.0
484.462,19.0
484.464,20.0
484.467,19.0
484.469,16.0
484.472,13.0
484.474,12.0
484.477,11.0
484.48,10.0
484.483,9.0
484.485,12.0
484.488,17.0
484.49,20.0
484.493,21.0
484.495,20.0
484.498,16.0
484.5,13.0
484.503,8.0
484.505,7.0
484.508,2.0
484.51,-1.0
484.512,-1.0
484.515,-1.0
484.517,1.0
484.52,3.0
484.523,6.0
484.526,7.0
484.528,6.0
484.531,8.0
484.533,10.0
484.536,14.0
484.538,17.0
484.541,14.0
484.543,22.0
484.546,18.0
484.548,27.0
484.551,30.0
484.553,24.0
484.556,26.0
484.558,27.0
484.561,28.0
484.563,36.0
484.567,36.0
484.569,29.0
484.571,28.0
484.574,28.0
484.576,31.0
484.579,22.0
484.581,23.0
484.584,21.0
484.586,18.0
484.589,14.0
484.591,9.0
484.594,9.0
484.596,6.0
484.599,5.0
484.601,3.0
484.604,3.0
484.606,-1.0
484.61,-2.0
484.612,-1.0
484.615,0.0
484.617,3.0
484.62,5.0
484.622,2.0
484.625,-1.0
484.627,-4.0
484.629,-8.0
484.632,-11.0
484.634,-15.0
484.637,-14.0
484.639,-13.0
484.642,-4.0
484.644,0.0
484.647,-1.0
484.649,6.0
484.653,17.0
484.655,30.0
484.658,48.0
484.66,70.0
484.663,98.0
484.665,127.0
484.668,155.0
484.67,181.0
484.673,186.0
484.675,186.0
484.678,176.0
484.68,155.0
484.683,128.0
484.685,105.0
484.688,77.0
484.69,50.0
484.692,28.0
484.696,4.0
484.698,-15.0
484.701,-32.0
484.703,-39.0
484.706,-57.0
484.708,-67.0
484.711,-71.0
484.713,-81.0
484.716,-85.0
484.718,-82.0
484.721,-79.0
484.723,-74.0
484.726,-64.0
484.728,-57.0
484.731,-56.0
484.733,-48.0
484.737,-42.0
484.739,-36.0
484.742,-29.0
484.744,-22.0
484.747,-14.0
484.749,-8.0
484.751,-5.0
484.754,-2.0
484.756,2.0
484.759,-2.0
484.761,1.0
484.764,3.0
484.766,3.0
484.769,6.0
484.771,9.0
484.774,12.0
484.776,15.0
484.78,15.0
484.782,16.0
484.785,18.0
484.787,19.0
484.79,20.0
484.792,29.0
484.795,23.0
484.797,25.0
484.8,26.0
484.802,27.0
484.805,36.0
484.807,29.0
484.81,30.0
484.812,35.0
484.814,37.0
484.817,42.0
484.819,40.0
484.823,41.0
484.825,42.0
484.828,41.0
484.83,42.0
484.833,41.0
484.835,44.0
484.838,44.0
484.84,46.0
484.843,47.0
484.845,49.0
484.848,51.0
484.85,53.0
484.853,56.0
484.855,59.0
484.858,66.0
484.86,62.0
484.864,71.0
484.866,65.0
484.869,67.0
484.871,68.0
484.873,70.0
484.876,72.0
484.878,71.0
484.881,75.0
484.883,77.0
484.886,79.0
484.888,88.0
484.891,89.0
484.893,87.0
484.896,91.0
484.898,96.0
484.901,96.0
484.903,96.0
484.907,81.0
484.909,77.0
484.912,71.0
484.914,62.0
484.917,53.0
484.919,50.0
484.922,44.0
484.924,38.0
484.927,33.0
484.929,29.0
484.932,21.0
484.934,14.0
484.936,12.0
484.939,2.0
484.941,-4.0
484.944,-2.0
484.946,-9.0
484.95,-9.0
484.952,-8.0
484.955,-8.0
484.957,-9.0
484.96,-14.0
484.962,-16.0
484.965,-20.0
484.967,-23.0
484.97,-27.0
484.972,-26.0
484.975,-27.0
484.977,-28.0
484.98,-29.0
484.982,-30.0
484.985,-29.0
484.987,-28.0
484.99,-28.0
484.993,-28.0
484.995,-26.0
484.998,-31.0
485.0,-30.0
485.003,-32.0
485.005,-33.0
485.008,-33.0
485.01,-31.0
485.013,-32.0
485.015,-31.0
485.018,-29.0
485.02,-28.0
485.023,-20.0
485.025,-18.0
485.028,-22.0
485.03,-20.0
485.033,-18.0
485.036,-11.0
485.039,-16.0
485.041,-17.0
485.044,-14.0
485.046,-14.0
485.049,-12.0
485.051,-11.0
485.054,-7.0
485.056,-6.0
485.058,-5.0
485.061,-4.0
485.063,-4.0
485.066,-7.0
485.068,-6.0
485.071,-5.0
485.073,-5.0
485.076,-5.0
485.079,-6.0
485.082,-3.0
485.084,-4.0
485.087,-3.0
485.089,-2.0
485.092,0.0
485.094,0.0
485.097,1.0
485.099,2.0
485.102,2.0
485.104,2.0
485.107,2.0
485.109,1.0
485.112,0.0
485.114,0.0
485.116,0.0
485.12,-1.0
485.122,1.0
485.125,7.0
485.127,12.0
485.13,19.0
485.132,26.0
485.135,31.0
485.137,34.0
485.14,33.0
485.142,28.0
485.145,22.0
485.147,16.0
485.15,10.0
485.152,1.0
485.155,-2.0
485.157,-7.0
485.16,-9.0
485.163,-12.0
485.166,-12.0
485.168,-12.0
485.171,-9.0
485.173,-6.0
485.176,-7.0
485.178,0.0
485.18,-3.0
485.183,-2.0
485.185,-1.0
485.188,0.0
485.19,7.0
485.193,8.0
485.195,9.0
485.198,15.0
485.2,5.0
485.203,7.0
485.206,4.0
485.209,-6.0
485.211,-7.0
485.214,-9.0
485.216,-9.0
485.219,-8.0
485.221,-7.0
485.224,-7.0
485.226,-8.0
485.229,-8.0
485.231,-11.0
485.234,-10.0
485.236,-11.0
485.238,-9.0
485.241,-7.0
485.243,-5.0
485.246,-4.0
485.249,-1.0
485.252,1.0
485.254,4.0
485.257,6.0
485.259,8.0
485.262,11.0
485.264,13.0
485.267,15.0
485.269,16.0
485.272,22.0
485.274,25.0
485.277,28.0
485.279,29.0
485.282,28.0
485.284,28.0
485.287,31.0
485.289,31.0
485.293,32.0
485.295,36.0
485.298,31.0
485.3,30.0
485.302,28.0
485.305,25.0
485.307,21.0
485.31,18.0
485.312,14.0
485.315,11.0
485.317,9.0
485.32,6.0
485.322,4.0
485.325,-1.0
485.327,0.0
485.33,-3.0
485.332,-4.0
485.336,-2.0
485.338,-2.0
485.341,-7.0
485.343,-8.0
485.346,-7.0
485.348,1.0
485.351,-4.0
485.353,2.0
485.356,1.0
485.358,-2.0
485.36,-5.0
485.363,-13.0
485.365,-15.0
485.368,-17.0
485.37,-16.0
485.373,-14.0
485.376,-5.0
485.379,-2.0
485.381,16.0
485.384,33.0
485.386,52.0
485.389,86.0
485.391,108.0
485.394,140.0
485.396,168.0
485.399,186.0
485.401,195.0
485.404,191.0
485.406,168.0
485.409,144.0
485.411,113.0
485.414,86.0
485.416,58.0
485.42,35.0
485.422,14.0
485.424,-5.0
485.427,-16.0
485.429,-37.0
485.432,-53.0
485.434,-61.0
485.437,-69.0
485.439,-73.0
485.442,-76.0
485.444,-76.0
485.447,-76.0
485.449,-70.0
485.452,-64.0
485.454,-56.0
485.457,-48.0
485.459,-44.0
485.463,-41.0
485.465,-38.0
485.468,-34.0
485.47,-29.0
485.473,-25.0
485.475,-18.0
485.478,-13.0
485.48,-9.0
485.482,-4.0
485.485,-3.0
485.487,3.0
485.49,4.0
485.492,6.0
485.495,8.0
485.497,17.0
485.5,13.0
485.502,22.0
485.506,25.0
485.508,28.0
485.511,31.0
485.513,26.0
485.516,29.0
485.518,31.0
485.521,32.0
485.523,42.0
485.526,38.0
485.528,41.0
485.531,46.0
485.533,52.0
485.536,57.0
485.538,63.0
485.541,66.0
485.543,67.0
485.545,64.0
485.549,62.0
485.551,60.0
485.554,61.0
485.556,61.0
485.559,61.0
485.561,61.0
485.564,63.0
485.566,65.0
485.569,62.0
485.571,64.0
485.574,65.0
485.576,66.0
485.579,76.0
485.581,70.0
485.584,81.0
485.586,74.0
485.59,76.0
485.592,78.0
485.595,79.0
485.597,85.0
485.6,88.0
485.602,99.0
485.604,93.0
485.607,95.0
485.609,99.0
485.612,103.0
485.614,105.0
485.617,107.0
485.619,106.0
485.622,103.0
485.624,100.0
485.627,97.0
485.629,98.0
485.633,89.0
485.635,86.0
485.638,84.0
485.64,80.0
485.643,76.0
485.645,72.0
485.648,70.0
485.65,62.0
485.653,59.0
485.655,50.0
485.658,43.0
485.66,45.0
485.663,32.0
485.665,26.0
485.667,22.0
485.67,19.0
485.672,23.0
485.676,22.0
485.678,13.0
485.681,11.0
485.683,11.0
485.686,10.0
485.688,10.0
485.691,9.0
485.693,7.0
485.696,5.0
485.698,3.0
485.701,4.0
485.703,0.0
485.706,-2.0
485.708,-7.0
485.711,-10.0
485.713,-11.0
485.716,-12.0
485.719,-15.0
485.722,-18.0
485.724,-18.0
485.726,-15.0
485.729,-13.0
485.731,-13.0
485.734,-13.0
485.736,-14.0
485.739,-15.0
485.741,-18.0
485.744,-20.0
485.746,-22.0
485.749,-24.0
485.751,-25.0
485.754,-25.0
485.756,-27.0
485.76,-25.0
485.762,-27.0
485.765,-29.0
485.767,-31.0
485.77,-33.0
485.772,-36.0
485.775,-36.0
485.777,-36.0
485.78,-35.0
485.782,-34.0
485.785,-33.0
485.787,-30.0
485.789,-29.0
485.792,-26.0
485.794,-23.0
485.797,-21.0
485.799,-19.0
485.803,-19.0
485.805,-14.0
485.808,-15.0
485.81,-15.0
485.813,-6.0
485.815,-7.0
485.818,-4.0
485.82,-1.0
485.823,1.0
485.825,3.0
485.828,5.0
485.83,7.0
485.833,16.0
485.835,18.0
485.838,13.0
485.84,13.0
485.843,15.0
485.846,14.0
485.848,20.0
485.851,15.0
485.853,16.0
485.856,16.0
485.858,16.0
485.861,16.0
485.863,19.0
485.866,13.0
485.868,18.0
485.871,16.0
485.873,16.0
485.876,16.0
485.878,14.0
485.881,9.0
485.883,5.0
485.886,3.0
485.889,-2.0
485.892,-5.0
485.894,-6.0
485.897,-7.0
485.899,-8.0
485.902,-9.0
485.904,-10.0
485.907,-12.0
485.909,-13.0
485.911,-15.0
485.914,-16.0
485.916,-11.0
485.919,-19.0
485.921,-17.0
485.924,-17.0
485.926,-12.0
485.929,-14.0
485.932,-12.0
485.935,-12.0
485.937,-9.0
485.94,-8.0
485.942,-7.0
485.945,-3.0
485.947,-9.0
485.95,-8.0
485.952,-6.0
485.955,-6.0
485.957,-7.0
485.96,-7.0
485.962,-7.0
485.965,-6.0
485.967,-4.0
485.969,-1.0
485.972,7.0
485.975,8.0
485.978,12.0
485.98,17.0
485.983,21.0
485.985,23.0
485.988,20.0
485.99,19.0
485.993,15.0
485.995,14.0
485.998,14.0
486.0,13.0
486.003,17.0
486.005,17.0
486.008,24.0
486.01,20.0
486.013,24.0
486.016,21.0
486.019,23.0
486.021,21.0
486.024,19.0
486.026,21.0
486.029,13.0
486.031,16.0
486.033,14.0
486.036,12.0
486.038,10.0
486.041,9.0
486.043,6.0
486.046,-1.0
486.048,-5.0
486.051,-6.0
486.053,-4.0
486.056,-9.0
486.059,-10.0
486.062,-10.0
486.064,-10.0
486.067,-4.0
486.069,-9.0
486.072,-7.0
486.074,-3.0
486.077,-1.0
486.079,7.0
486.082,4.0
486.084,-5.0
486.087,-9.0
486.089,-13.0
486.091,-13.0
486.094,-17.0
486.096,-15.0
486.099,-11.0
486.102,-6.0
486.105,3.0
486.107,16.0
486.11,28.0
486.112,48.0
486.115,70.0
486.117,96.0
486.12,127.0
486.122,155.0
486.125,172.0
486.127,187.0
486.13,184.0
486.132,181.0
486.135,159.0
486.137,124.0
486.14,93.0
486.142,65.0
486.146,38.0
486.148,22.0
486.151,0.0
486.153,-24.0
486.155,-39.0
486.158,-52.0
486.16,-63.0
486.163,-69.0
486.165,-77.0
486.168,-80.0
486.17,-79.0
486.173,-76.0
486.175,-72.0
486.178,-66.0
486.18,-59.0
486.183,-53.0
486.185,-47.0
486.189,-37.0
486.191,-34.0
486.194,-25.0
486.196,-19.0
486.199,-10.0
486.201,-6.0
486.204,-1.0
486.206,3.0
486.209,8.0
486.211,15.0
486.213,15.0
486.216,15.0
486.218,20.0
486.221,23.0
486.223,26.0
486.226,29.0
486.228,32.0
486.232,43.0
486.234,39.0
486.237,42.0
486.239,43.0
486.242,51.0
486.244,46.0
486.247,42.0
486.249,42.0
486.252,43.0
486.254,47.0
486.257,41.0
486.259,45.0
486.262,45.0
486.264,44.0
486.267,45.0
486.269,48.0
486.273,44.0
486.275,48.0
486.277,48.0
486.28,52.0
486.282,57.0
486.285,60.0
486.287,59.0
486.29,63.0
486.292,64.0
486.295,67.0
486.297,78.0
486.3,72.0
486.302,74.0
486.305,77.0
486.307,79.0
486.31,82.0
486.312,85.0
486.316,99.0
486.318,103.0
486.321,97.0
486.323,99.0
486.326,102.0
486.328,108.0
486.331,113.0
486.333,119.0
486.335,127.0
486.338,120.0
486.34,119.0
486.343,112.0
486.345,109.0
486.348,103.0
486.35,99.0
486.353,98.0
486.355,94.0
486.359,91.0
486.361,87.0
486.364,85.0
486.366,75.0
486.369,69.0
486.371,63.0
486.374,59.0
486.376,54.0
486.379,50.0
486.381,45.0
486.384,40.0
486.386,35.0
486.389,30.0
486.391,25.0
486.394,21.0
486.396,19.0
486.398,15.0
486.402,12.0
486.404,9.0
486.407,5.0
486.409,6.0
486.412,-2.0
486.414,-3.0
486.417,-3.0
486.419,-11.0
486.422,-7.0
486.424,-13.0
486.427,-12.0
486.429,-12.0
486.432,-11.0
486.434,-12.0
486.437,-15.0
486.439,-15.0
486.443,-14.0
486.445,-16.0
486.448,-14.0
486.45,-17.0
486.453,-18.0
486.455,-19.0
486.457,-20.0
486.46,-21.0
486.462,-15.0
486.465,-22.0
486.467,-21.0
486.47,-20.0
486.472,-17.0
486.475,-16.0
486.477,-14.0
486.48,-13.0
486.482,-14.0
486.486,-13.0
486.488,-9.0
486.491,-11.0
486.493,-7.0
486.496,-10.0
486.498,-2.0
486.501,-7.0
486.503,-4.0
486.506,-3.0
486.508,-5.0
486.511,-3.0
486.513,1.0
486.516,-3.0
486.518,-1.0
486.52,-2.0
486.523,1.0
486.525,2.0
486.529,0.0
486.531,0.0
486.534,0.0
486.536,2.0
486.539,3.0
486.541,5.0
486.544,7.0
486.546,9.0
486.549,11.0
486.551,11.0
486.554,11.0
486.556,14.0
486.559,18.0
486.561,18.0
486.564,15.0
486.566,13.0
486.569,9.0
486.572,8.0
486.575,8.0
486.577,9.0
486.579,9.0
486.582,10.0
486.584,9.0
486.587,6.0
486.589,5.0
486.592,4.0
486.594,3.0
486.597,0.0
486.599,1.0
486.602,1.0
486.604,2.0
486.607,5.0
486.609,2.0
486.612,7.0
486.615,8.0
486.618,9.0
486.62,9.0
486.623,2.0
486.625,1.0
486.628,0.0
486.63,1.0
486.633,1.0
486.635,2.0
486.638,1.0
486.64,4.0
486.642,9.0
486.645,7.0
486.647,8.0
486.65,9.0
486.652,9.0
486.656,9.0
486.658,10.0
486.661,13.0
486.663,7.0
486.666,8.0
486.668,8.0
486.671,7.0
486.673,8.0
486.676,10.0
486.678,9.0
486.681,12.0
486.683,10.0
486.686,10.0
486.688,14.0
486.691,16.0
486.693,14.0
486.696,14.0
486.699,16.0
486.701,17.0
486.704,17.0
486.706,18.0
486.709,24.0
486.711,24.0
486.714,26.0
486.716,35.0
486.719,35.0
486.721,29.0
486.724,32.0
486.726,34.0
486.729,36.0
486.731,37.0
486.734,42.0
486.736,45.0
486.739,52.0
486.742,50.0
486.745,52.0
486.747,50.0
486.75,54.0
486.752,56.0
486.755,56.0
486.757,60.0
486.76,61.0
486.762,60.0
486.764,66.0
486.767,63.0
486.769,62.0
486.772,69.0
486.774,61.0
486.777,58.0
486.779,56.0
486.782,61.0
486.785,58.0
486.788,47.0
486.79,44.0
486.793,41.0
486.795,45.0
486.798,35.0
486.8,33.0
486.803,33.0
486.805,32.0
486.808,29.0
486.81,30.0
486.813,21.0
486.815,23.0
486.818,20.0
486.82,14.0
486.822,12.0
486.825,1.0
486.828,-2.0
486.831,-3.0
486.833,-4.0
486.836,0.0
486.838,7.0
486.841,14.0
486.843,29.0
486.846,42.0
486.848,62.0
486.851,87.0
486.853,115.0
486.856,142.0
486.858,163.0
486.861,186.0
486.863,175.0
486.866,159.0
486.868,144.0
486.872,115.0
486.874,86.0
486.877,57.0
486.879,31.0
486.882,5.0
486.884,-17.0
486.886,-36.0
486.889,-48.0
486.891,-61.0
486.894,-70.0
486.896,-75.0
486.899,-79.0
486.901,-83.0
486.904,-83.0
486.906,-88.0
486.909,-86.0
486.912,-83.0
486.915,-77.0
486.917,-65.0
486.92,-52.0
486.922,-40.0
486.925,-28.0
486.927,-23.0
486.93,-23.0
486.932,-19.0
486.935,-19.0
486.937,-24.0
486.94,-23.0
486.942,-21.0
486.944,-19.0
486.947,-17.0
486.949,-7.0
486.952,-1.0
486.955,7.0
486.958,15.0
486.96,28.0
486.963,27.0
486.965,29.0
486.968,29.0
486.97,29.0
486.973,32.0
486.975,26.0
486.978,32.0
486.98,33.0
486.983,33.0
486.985,34.0
486.988,40.0
486.99,45.0
486.993,52.0
486.995,56.0
486.999,57.0
487.001,57.0
487.004,55.0
487.006,51.0
487.008,50.0
487.011,49.0
487.013,49.0
487.016,47.0
487.018,45.0
487.021,44.0
487.023,45.0
487.026,46.0
487.028,45.0
487.031,46.0
487.033,48.0
487.036,47.0
487.038,47.0
487.042,46.0
487.044,49.0
487.047,53.0
487.049,58.0
487.052,59.0
487.054,76.0
487.057,73.0
487.059,80.0
487.062,79.0
487.064,72.0
487.066,70.0
487.069,68.0
487.071,67.0
487.074,67.0
487.076,65.0
487.079,66.0
487.081,65.0
487.085,66.0
487.087,73.0
487.09,67.0
487.092,67.0
487.095,74.0
487.097,71.0
487.1,57.0
487.102,50.0
487.105,42.0
487.107,35.0
487.11,34.0
487.112,23.0
487.115,18.0
487.117,13.0
487.12,10.0
487.122,6.0
487.126,2.0
487.128,-1.0
487.13,-6.0
487.133,-9.0
487.135,-13.0
487.138,-17.0
487.14,-18.0
487.143,-25.0
487.145,-28.0
487.148,-31.0
487.15,-35.0
487.153,-35.0
487.155,-37.0
487.158,-37.0
487.16,-35.0
487.163,-37.0
487.165,-40.0
487.169,-35.0
487.171,-39.0
487.174,-40.0
487.176,-35.0
487.179,-40.0
487.181,-40.0
487.184,-40.0
487.186,-35.0
487.188,-39.0
487.191,-39.0
487.193,-35.0
487.196,-33.0
487.198,-30.0
487.201,-28.0
487.203,-23.0
487.206,-25.0
487.208,-25.0
487.212,-23.0
487.214,-22.0
487.217,-21.0
487.219,-20.0
487.222,-19.0
487.224,-20.0
487.227,-19.0
487.229,-18.0
487.232,-19.0
487.234,-18.0
487.237,-16.0
487.239,-16.0
487.242,-16.0
487.244,-15.0
487.247,-14.0
487.249,-13.0
487.251,-12.0
487.255,-11.0
487.257,-10.0
487.26,-9.0
487.262,-8.0
487.265,-8.0
487.267,-8.0
487.27,-7.0
487.272,-7.0
487.275,-5.0
487.277,-1.0
487.28,1.0
487.282,3.0
487.285,4.0
487.287,4.0
487.29,6.0
487.292,6.0
487.296,8.0
487.298,9.0
487.301,9.0
487.303,14.0
487.306,7.0
487.308,15.0
487.31,9.0
487.313,12.0
487.315,11.0
487.318,12.0
487.32,12.0
487.323,11.0
487.325,15.0
487.328,10.0
487.33,11.0
487.333,13.0
487.335,14.0
487.339,15.0
487.341,22.0
487.344,14.0
487.346,13.0
487.349,13.0
487.351,13.0
487.354,12.0
487.356,13.0
487.359,17.0
487.361,17.0
487.364,17.0
487.366,17.0
487.369,13.0
487.371,18.0
487.373,19.0
487.376,20.0
487.378,23.0
487.382,16.0
487.384,19.0
487.387,18.0
487.389,17.0
487.392,19.0
487.394,19.0
487.397,16.0
487.399,17.0
487.402,18.0
487.404,19.0
487.407,18.0
487.409,14.0
487.412,12.0
487.414,12.0
487.417,11.0
487.419,11.0
487.422,17.0
487.425,17.0
487.428,10.0
487.43,10.0
487.432,11.0
487.435,18.0
487.437,15.0
487.44,19.0
487.442,23.0
487.445,27.0
487.447,31.0
487.45,32.0
487.452,33.0
487.455,27.0
487.457,21.0
487.46,26.0
487.462,18.0
487.465,21.0
487.468,19.0
487.471,20.0
487.473,24.0
487.476,28.0
487.478,30.0
487.481,33.0
487.483,38.0
487.486,45.0
487.488,43.0
487.491,39.0
487.493,49.0
487.495,40.0
487.498,39.0
487.5,39.0
487.503,39.0
487.505,39.0
487.508,40.0
487.511,41.0
487.514,41.0
487.516,37.0
487.519,35.0
487.521,30.0
487.524,23.0
487.526,17.0
487.529,11.0
487.531,7.0
487.534,4.0
487.536,2.0
487.539,0.0
487.541,-1.0
487.544,-4.0
487.546,-3.0
487.549,-3.0
487.552,-3.0
487.554,-3.0
487.557,-1.0
487.559,-2.0
487.562,-4.0
487.564,-6.0
487.567,-5.0
487.569,-11.0
487.572,-4.0
487.574,-1.0
487.577,-2.0
487.579,5.0
487.582,14.0
487.584,33.0
487.587,40.0
487.589,61.0
487.592,85.0
487.595,114.0
487.598,150.0
487.6,166.0
487.603,194.0
487.605,193.0
487.608,188.0
487.61,170.0
487.613,143.0
487.615,112.0
487.617,81.0
487.62,52.0
487.622,26.0
487.625,3.0
487.627,-18.0
487.63,-32.0
487.632,-46.0
487.635,-57.0
487.638,-66.0
487.641,-76.0
487.643,-82.0
487.646,-86.0
487.648,-86.0
487.651,-83.0
487.653,-81.0
487.656,-75.0
487.658,-69.0
487.661,-62.0
487.663,-56.0
487.666,-52.0
487.668,-46.0
487.671,-40.0
487.673,-34.0
487.675,-22.0
487.678,-21.0
487.681,-15.0
487.684,-11.0
487.686,-7.0
487.689,-3.0
487.691,0.0
487.694,3.0
487.696,7.0
487.699,10.0
487.701,11.0
487.704,14.0
487.706,16.0
487.709,16.0
487.711,21.0
487.714,24.0
487.716,24.0
487.719,26.0
487.721,26.0
487.725,28.0
487.727,28.0
487.73,27.0
487.732,36.0
487.735,38.0
487.737,32.0
487.739,35.0
487.742,36.0
487.744,37.0
487.747,38.0
487.749,39.0
487.752,48.0
487.754,52.0
487.757,48.0
487.759,50.0
487.762,54.0
487.764,57.0
487.768,59.0
487.77,62.0
487.773,64.0
487.775,72.0
487.778,70.0
487.78,70.0
487.783,74.0
487.785,79.0
487.788,76.0
487.79,82.0
487.793,81.0
487.795,85.0
487.797,89.0
487.8,90.0
487.802,90.0
487.805,94.0
487.808,95.0
487.811,96.0
487.813,98.0
487.816,97.0
487.818,100.0
487.821,101.0
487.823,100.0
487.826,98.0
487.828,93.0
487.831,94.0
487.833,93.0
487.836,92.0
487.838,90.0
487.841,87.0
487.843,86.0
487.846,82.0
487.848,77.0
487.852,72.0
487.854,68.0
487.857,58.0
487.859,62.0
487.861,48.0
487.864,47.0
487.866,39.0
487.869,31.0
487.871,28.0
487.874,22.0
487.876,19.0
487.879,15.0
487.881,11.0
487.884,7.0
487.886,-1.0
487.889,-7.0
487.891,-10.0
487.895,-7.0
487.897,-9.0
487.9,-17.0
487.902,-13.0
487.905,-21.0
487.907,-23.0
487.91,-24.0
487.912,-25.0
487.915,-25.0
487.917,-25.0
487.919,-24.0
487.922,-24.0
487.924,-23.0
487.927,-23.0
487.929,-24.0
487.932,-23.0
487.934,-20.0
487.938,-22.0
487.94,-23.0
487.943,-22.0
487.945,-22.0
487.948,-22.0
487.95,-24.0
487.953,-20.0
487.955,-21.0
487.958,-19.0
487.96,-18.0
487.963,-19.0
487.965,-20.0
487.968,-18.0
487.97,-17.0
487.973,-10.0
487.975,-14.0
487.979,-14.0
487.981,-13.0
487.983,-13.0
487.986,-7.0
487.988,-13.0
487.991,-12.0
487.993,-10.0
487.996,-9.0
487.998,-2.0
488.001,-5.0
488.003,-5.0
488.006,-2.0
488.008,-1.0
488.011,0.0
488.013,1.0
488.016,1.0
488.018,2.0
488.022,1.0
488.024,2.0
488.027,3.0
488.029,2.0
488.032,0.0
488.034,2.0
488.037,4.0
488.039,4.0
488.041,5.0
488.044,3.0
488.046,9.0
488.049,4.0
488.051,11.0
488.054,12.0
488.056,13.0
488.059,7.0
488.061,7.0
488.065,6.0
488.067,6.0
488.07,7.0
488.072,11.0
488.075,19.0
488.077,18.0
488.08,19.0
488.082,17.0
488.085,16.0
488.087,9.0
488.09,9.0
488.092,7.0
488.095,5.0
488.097,5.0
488.1,2.0
488.102,2.0
488.104,1.0
488.108,-1.0
488.11,0.0
488.113,1.0
488.115,0.0
488.118,4.0
488.12,6.0
488.123,4.0
488.125,8.0
488.128,3.0
488.13,3.0
488.133,4.0
488.135,5.0
488.138,6.0
488.14,5.0
488.143,8.0
488.145,10.0
488.148,20.0
488.151,19.0
488.154,29.0
488.156,39.0
488.159,49.0
488.161,52.0
488.163,50.0
488.166,43.0
488.168,41.0
488.171,41.0
488.173,40.0
488.176,39.0
488.178,35.0
488.181,31.0
488.183,31.0
488.186,29.0
488.188,26.0
488.192,27.0
488.194,25.0
488.197,28.0
488.199,24.0
488.202,25.0
488.204,22.0
488.207,26.0
488.209,19.0
488.212,18.0
488.214,16.0
488.217,22.0
488.219,14.0
488.222,9.0
488.224,10.0
488.226,6.0
488.229,4.0
488.231,3.0
488.235,3.0
488.237,5.0
488.24,5.0
488.242,6.0
488.245,6.0
488.247,5.0
488.25,5.0
488.252,4.0
488.255,3.0
488.257,3.0
488.26,0.0
488.262,1.0
488.265,-7.0
488.267,-7.0
488.27,-10.0
488.272,-10.0
488.275,-9.0
488.278,0.0
488.281,6.0
488.283,13.0
488.285,25.0
488.288,39.0
488.29,58.0
488.293,82.0
488.295,108.0
488.298,134.0
488.3,154.0
488.303,169.0
488.305,179.0
488.308,175.0
488.31,161.0
488.313,138.0
488.315,111.0
488.318,87.0
488.321,60.0
488.324,36.0
488.326,15.0
488.329,-12.0
488.331,-25.0
488.334,-44.0
488.336,-51.0
488.339,-68.0
488.341,-74.0
488.344,-85.0
488.346,-92.0
488.348,-95.0
488.351,-94.0
488.353,-91.0
488.356,-84.0
488.358,-79.0
488.361,-71.0
488.364,-66.0
488.367,-60.0
488.369,-55.0
488.372,-49.0
488.374,-43.0
488.377,-37.0
488.379,-31.0
488.382,-20.0
488.384,-15.0
488.387,-11.0
488.389,-13.0
488.392,-9.0
488.394,-5.0
488.397,0.0
488.399,3.0
488.402,6.0
488.404,9.0
488.407,12.0
488.41,12.0
488.412,12.0
488.415,18.0
488.417,17.0
488.42,19.0
488.422,20.0
488.425,21.0
488.427,18.0
488.43,19.0
488.432,22.0
488.435,27.0
488.437,26.0
488.44,32.0
488.442,32.0
488.445,30.0
488.448,30.0
488.451,30.0
488.453,29.0
488.456,33.0
488.458,34.0
488.461,36.0
488.463,45.0
488.466,47.0
488.468,41.0
488.47,44.0
488.473,47.0
488.475,52.0
488.478,54.0
488.48,60.0
488.483,62.0
488.485,65.0
488.488,67.0
488.491,65.0
488.494,72.0
488.496,74.0
488.499,73.0
488.501,73.0
488.504,77.0
488.506,77.0
488.509,78.0
488.511,76.0
488.514,79.0
488.516,81.0
488.519,84.0
488.521,85.0
488.524,80.0
488.526,77.0
488.528,76.0
488.531,75.0
488.534,71.0
488.537,73.0
488.539,73.0
488.542,71.0
488.544,69.0
488.547,63.0
488.549,61.0
488.552,55.0
488.554,48.0
488.557,43.0
488.559,36.0
488.562,33.0
488.564,20.0
488.567,21.0
488.569,14.0
488.572,9.0
488.574,6.0
488.578,3.0
488.58,-3.0
488.583,-7.0
488.585,-9.0
488.588,-15.0
488.59,-17.0
488.592,-21.0
488.595,-19.0
488.597,-19.0
