t,f 
312.883,16.0
312.885,15.0
312.888,14.0
312.89,15.0
312.893,14.0
312.895,17.0
312.898,19.0
312.9,19.0
312.903,20.0
312.905,22.0
312.908,23.0
312.91,16.0
312.913,24.0
312.915,24.0
312.919,19.0
312.921,27.0
312.924,29.0
312.926,30.0
312.929,30.0
312.931,22.0
312.933,23.0
312.936,23.0
312.938,22.0
312.941,22.0
312.943,23.0
312.946,23.0
312.948,24.0
312.951,22.0
312.953,21.0
312.956,18.0
312.958,20.0
312.962,19.0
312.964,18.0
312.967,21.0
312.969,21.0
312.972,22.0
312.974,20.0
312.977,20.0
312.979,17.0
312.982,19.0
312.984,20.0
312.987,19.0
312.989,19.0
312.992,19.0
312.994,19.0
312.996,16.0
312.999,17.0
313.001,17.0
313.005,17.0
313.007,17.0
313.01,24.0
313.012,15.0
313.015,17.0
313.017,17.0
313.02,18.0
313.022,20.0
313.025,22.0
313.027,25.0
313.03,25.0
313.032,26.0
313.035,27.0
313.037,26.0
313.04,27.0
313.042,34.0
313.046,31.0
313.048,34.0
313.051,35.0
313.053,32.0
313.055,33.0
313.058,32.0
313.06,31.0
313.063,36.0
313.065,31.0
313.068,31.0
313.07,33.0
313.073,34.0
313.075,35.0
313.078,32.0
313.08,37.0
313.083,35.0
313.085,34.0
313.089,41.0
313.091,33.0
313.094,31.0
313.096,31.0
313.099,30.0
313.101,29.0
313.104,30.0
313.106,31.0
313.109,31.0
313.111,30.0
313.114,26.0
313.116,26.0
313.118,24.0
313.121,21.0
313.123,20.0
313.126,18.0
313.128,18.0
313.132,18.0
313.134,15.0
313.137,9.0
313.139,13.0
313.142,7.0
313.144,7.0
313.147,14.0
313.149,8.0
313.152,9.0
313.154,9.0
313.157,7.0
313.159,4.0
313.162,1.0
313.164,-1.0
313.167,-2.0
313.169,-1.0
313.172,1.0
313.175,6.0
313.177,12.0
313.18,20.0
313.182,34.0
313.185,46.0
313.187,64.0
313.19,87.0
313.192,110.0
313.195,138.0
313.197,164.0
313.2,187.0
313.202,199.0
313.205,200.0
313.207,185.0
313.21,168.0
313.212,142.0
313.216,117.0
313.218,93.0
313.221,73.0
313.223,56.0
313.226,42.0
313.228,32.0
313.231,32.0
313.233,27.0
313.236,24.0
313.238,21.0
313.24,18.0
313.243,17.0
313.245,9.0
313.248,9.0
313.25,8.0
313.253,9.0
313.255,9.0
313.259,9.0
313.261,8.0
313.264,9.0
313.266,5.0
313.269,2.0
313.271,-3.0
313.274,0.0
313.276,-4.0
313.279,-4.0
313.281,-3.0
313.284,-3.0
313.286,-3.0
313.289,-2.0
313.291,-1.0
313.294,2.0
313.296,2.0
313.298,0.0
313.302,-2.0
313.304,-2.0
313.307,-2.0
313.309,-1.0
313.312,5.0
313.314,-1.0
313.317,-1.0
313.319,0.0
313.322,7.0
313.324,9.0
313.327,4.0
313.329,5.0
313.332,7.0
313.334,8.0
313.337,10.0
313.339,9.0
313.342,8.0
313.345,13.0
313.348,12.0
313.35,13.0
313.353,15.0
313.355,13.0
313.358,13.0
313.36,15.0
313.362,15.0
313.365,16.0
313.367,18.0
313.37,18.0
313.372,18.0
313.375,19.0
313.377,21.0
313.38,24.0
313.382,35.0
313.385,39.0
313.388,34.0
313.391,35.0
313.393,42.0
313.396,32.0
313.398,29.0
313.401,35.0
313.403,35.0
313.406,27.0
313.408,29.0
313.411,30.0
313.413,31.0
313.416,33.0
313.418,35.0
313.42,36.0
313.423,41.0
313.425,40.0
313.428,44.0
313.431,44.0
313.434,44.0
313.436,46.0
313.439,48.0
313.441,47.0
313.444,48.0
313.446,53.0
313.449,52.0
313.451,52.0
313.454,52.0
313.456,52.0
313.459,54.0
313.461,62.0
313.464,57.0
313.466,59.0
313.469,70.0
313.472,63.0
313.475,65.0
313.477,65.0
313.48,66.0
313.482,76.0
313.484,78.0
313.487,71.0
313.489,72.0
313.492,74.0
313.494,73.0
313.497,71.0
313.499,70.0
313.502,67.0
313.504,64.0
313.507,60.0
313.509,60.0
313.512,48.0
313.515,48.0
313.518,41.0
313.52,37.0
313.523,34.0
313.525,30.0
313.528,27.0
313.53,24.0
313.533,22.0
313.535,16.0
313.538,10.0
313.54,15.0
313.542,6.0
313.545,3.0
313.547,1.0
313.55,-2.0
313.552,-6.0
313.555,-6.0
313.558,-7.0
313.561,-8.0
313.563,-8.0
313.566,-2.0
313.568,-7.0
313.571,-7.0
313.573,-6.0
313.576,-5.0
313.578,-5.0
313.581,-5.0
313.583,-2.0
313.586,-1.0
313.588,-2.0
313.591,-3.0
313.593,-2.0
313.596,-3.0
313.598,-3.0
313.602,-4.0
313.604,-4.0
313.606,-6.0
313.609,-5.0
313.611,-5.0
313.614,-7.0
313.616,-3.0
313.619,-6.0
313.621,-8.0
313.624,-8.0
313.626,-8.0
313.629,-8.0
313.631,-7.0
313.634,-8.0
313.636,0.0
313.639,-6.0
313.641,-6.0
313.645,-5.0
313.647,-5.0
313.65,-3.0
313.652,-3.0
313.655,-1.0
313.657,0.0
313.66,2.0
313.662,2.0
313.664,7.0
313.667,8.0
313.669,7.0
313.672,6.0
313.674,11.0
313.677,8.0
313.679,6.0
313.682,7.0
313.684,10.0
313.688,9.0
313.69,10.0
313.693,12.0
313.695,12.0
313.698,10.0
313.7,10.0
313.703,10.0
313.705,9.0
313.708,9.0
313.71,9.0
313.713,9.0
313.715,9.0
313.718,17.0
313.72,10.0
313.723,11.0
313.725,11.0
313.728,11.0
313.731,13.0
313.733,13.0
313.736,16.0
313.738,13.0
313.741,14.0
313.743,12.0
313.746,16.0
313.748,15.0
313.751,14.0
313.753,12.0
313.756,13.0
313.758,12.0
313.761,13.0
313.763,16.0
313.766,17.0
313.768,18.0
313.772,15.0
313.774,16.0
313.777,15.0
313.779,19.0
313.782,19.0
313.784,20.0
313.786,14.0
313.789,15.0
313.791,14.0
313.794,12.0
313.796,11.0
313.799,11.0
313.801,11.0
313.804,11.0
313.806,11.0
313.809,11.0
313.811,12.0
313.815,12.0
313.817,16.0
313.82,14.0
313.822,18.0
313.825,14.0
313.827,16.0
313.83,15.0
313.832,14.0
313.835,16.0
313.837,10.0
313.84,13.0
313.842,11.0
313.845,11.0
313.847,12.0
313.849,10.0
313.852,9.0
313.854,9.0
313.858,9.0
313.86,10.0
313.863,9.0
313.865,20.0
313.868,15.0
313.87,18.0
313.873,20.0
313.875,30.0
313.878,24.0
313.88,32.0
313.883,25.0
313.885,25.0
313.888,32.0
313.89,28.0
313.893,27.0
313.895,28.0
313.899,30.0
313.901,32.0
313.904,30.0
313.906,33.0
313.908,33.0
313.911,31.0
313.913,29.0
313.916,27.0
313.918,24.0
313.921,23.0
313.923,22.0
313.926,21.0
313.928,20.0
313.931,23.0
313.933,19.0
313.936,18.0
313.938,17.0
313.942,23.0
313.944,23.0
313.947,15.0
313.949,13.0
313.952,12.0
313.954,10.0
313.957,10.0
313.959,7.0
313.962,9.0
313.964,9.0
313.967,11.0
313.969,11.0
313.971,15.0
313.974,13.0
313.976,14.0
313.979,15.0
313.981,17.0
313.985,13.0
313.987,9.0
313.99,9.0
313.992,3.0
313.995,0.0
313.997,-2.0
314.0,-4.0
314.002,-3.0
314.005,-3.0
314.007,2.0
314.01,4.0
314.012,8.0
314.015,23.0
314.017,31.0
314.02,46.0
314.022,65.0
314.025,89.0
314.028,115.0
314.03,143.0
314.033,167.0
314.035,196.0
314.038,188.0
314.04,179.0
314.043,171.0
314.045,154.0
314.048,133.0
314.05,111.0
314.053,91.0
314.055,73.0
314.058,57.0
314.06,44.0
314.063,32.0
314.065,24.0
314.068,17.0
314.071,15.0
314.074,11.0
314.076,12.0
314.079,6.0
314.081,3.0
314.084,0.0
314.086,-1.0
314.089,-1.0
314.091,-4.0
314.093,-5.0
314.096,-5.0
314.098,2.0
314.101,2.0
314.103,-4.0
314.106,-3.0
314.108,3.0
314.112,-4.0
314.114,-5.0
314.117,-5.0
314.119,-6.0
314.122,1.0
314.124,1.0
314.127,-4.0
314.129,-2.0
314.132,1.0
314.134,3.0
314.137,3.0
314.139,5.0
314.142,5.0
314.144,5.0
314.147,4.0
314.149,2.0
314.151,4.0
314.155,2.0
314.157,3.0
314.16,4.0
314.162,6.0
314.165,7.0
314.167,8.0
314.17,9.0
314.172,9.0
314.175,8.0
314.177,8.0
314.18,8.0
314.182,8.0
314.185,9.0
314.187,7.0
314.19,8.0
314.192,9.0
314.195,9.0
314.198,10.0
314.201,11.0
314.203,12.0
314.206,15.0
314.208,16.0
314.211,20.0
314.213,21.0
314.215,27.0
314.218,21.0
314.22,26.0
314.223,28.0
314.225,28.0
314.228,27.0
314.23,30.0
314.233,30.0
314.235,31.0
314.238,31.0
314.241,33.0
314.244,40.0
314.246,37.0
314.249,38.0
314.251,38.0
314.254,36.0
314.256,42.0
314.259,39.0
314.261,38.0
314.264,40.0
314.266,41.0
314.269,41.0
314.271,39.0
314.273,42.0
314.276,43.0
314.278,44.0
314.281,46.0
314.284,48.0
314.287,52.0
314.289,55.0
314.292,57.0
314.294,59.0
314.297,59.0
314.299,63.0
314.302,64.0
314.304,67.0
314.307,65.0
314.309,75.0
314.312,68.0
314.314,74.0
314.317,70.0
314.319,73.0
314.322,71.0
314.324,73.0
314.328,70.0
314.33,67.0
314.332,64.0
314.335,60.0
314.337,56.0
314.34,52.0
314.342,47.0
314.345,42.0
314.347,38.0
314.35,41.0
314.352,28.0
314.355,23.0
314.357,18.0
314.36,15.0
314.362,19.0
314.365,14.0
314.368,8.0
314.371,7.0
314.373,4.0
314.376,5.0
314.378,-3.0
314.381,-1.0
314.383,-2.0
314.386,-4.0
314.388,-6.0
314.391,-9.0
314.393,-9.0
314.395,-11.0
314.398,-13.0
314.4,-11.0
314.403,-14.0
314.405,-13.0
314.408,-12.0
314.411,-12.0
314.414,-12.0
314.416,-15.0
314.419,-15.0
314.421,-10.0
314.424,-16.0
314.426,-16.0
314.429,-17.0
314.431,-10.0
314.434,-17.0
314.436,-16.0
314.439,-16.0
314.441,-15.0
314.444,-14.0
314.446,-12.0
314.449,-10.0
314.451,-6.0
314.454,-10.0
314.457,-4.0
314.459,-9.0
314.462,-3.0
314.464,-3.0
314.467,-2.0
314.469,-3.0
314.472,1.0
314.474,-1.0
314.477,-3.0
314.479,-1.0
314.482,-1.0
314.484,-2.0
314.487,-2.0
314.489,0.0
314.492,0.0
314.494,2.0
314.498,1.0
314.5,9.0
314.503,5.0
314.505,5.0
314.508,5.0
314.51,4.0
314.513,4.0
314.515,2.0
314.517,5.0
314.52,5.0
314.522,6.0
314.525,6.0
314.527,9.0
314.53,10.0
314.532,11.0
314.535,11.0
314.537,12.0
314.541,12.0
314.543,11.0
314.546,11.0
314.548,9.0
314.551,12.0
314.553,10.0
314.556,9.0
314.558,8.0
314.561,8.0
314.563,11.0
314.566,10.0
314.568,12.0
314.571,15.0
314.573,12.0
314.575,11.0
314.578,11.0
314.58,12.0
314.584,12.0
314.586,12.0
314.589,19.0
314.591,12.0
314.594,9.0
314.596,11.0
314.599,11.0
314.601,11.0
314.604,11.0
314.606,12.0
314.609,19.0
314.611,15.0
314.614,19.0
314.616,20.0
314.619,21.0
314.621,17.0
314.625,22.0
314.627,20.0
314.63,16.0
314.632,15.0
314.635,14.0
314.637,12.0
314.639,11.0
314.642,11.0
314.644,12.0
314.647,11.0
314.649,10.0
314.652,15.0
314.654,10.0
314.657,8.0
314.659,8.0
314.662,8.0
314.664,9.0
314.668,10.0
314.67,10.0
314.673,11.0
314.675,19.0
314.678,13.0
314.68,13.0
314.683,15.0
314.685,15.0
314.688,17.0
314.69,16.0
314.693,18.0
314.695,18.0
314.697,21.0
314.7,18.0
314.702,17.0
314.705,17.0
314.707,15.0
314.711,14.0
314.713,15.0
314.716,15.0
314.718,15.0
314.721,21.0
314.723,20.0
314.726,21.0
314.728,25.0
314.731,21.0
314.733,20.0
314.736,17.0
314.738,16.0
314.741,15.0
314.743,15.0
314.746,14.0
314.748,15.0
314.752,22.0
314.754,16.0
314.757,17.0
314.759,16.0
314.761,21.0
314.764,22.0
314.766,24.0
314.769,25.0
314.771,25.0
314.774,29.0
314.776,29.0
314.779,28.0
314.781,31.0
314.784,23.0
314.786,27.0
314.789,27.0
314.791,27.0
314.795,30.0
314.797,31.0
314.8,32.0
314.802,31.0
314.805,31.0
314.807,32.0
314.81,30.0
314.812,31.0
314.815,29.0
314.817,28.0
314.819,26.0
314.822,25.0
314.824,24.0
314.827,23.0
314.829,24.0
314.832,29.0
314.834,22.0
314.838,21.0
314.84,19.0
314.843,20.0
314.845,19.0
314.848,18.0
314.85,17.0
314.853,13.0
314.855,15.0
314.858,14.0
314.86,18.0
314.863,16.0
314.865,17.0
314.868,17.0
314.87,16.0
314.873,16.0
314.875,17.0
314.878,17.0
314.881,14.0
314.883,14.0
314.886,12.0
314.888,9.0
314.891,9.0
314.893,4.0
314.896,1.0
314.898,2.0
314.901,3.0
314.903,5.0
314.906,8.0
314.908,15.0
314.911,24.0
314.913,36.0
314.916,50.0
314.918,66.0
314.921,91.0
314.924,121.0
314.927,149.0
314.929,174.0
314.932,187.0
314.934,186.0
314.937,181.0
314.939,166.0
314.941,147.0
314.944,123.0
314.946,103.0
314.949,90.0
314.951,67.0
314.954,56.0
314.956,42.0
314.959,33.0
314.961,24.0
314.964,23.0
314.967,17.0
314.97,15.0
314.972,16.0
314.975,9.0
314.977,6.0
314.98,5.0
314.982,4.0
314.985,11.0
314.987,3.0
314.99,1.0
314.992,0.0
314.995,6.0
314.997,-2.0
315.0,-3.0
315.002,-5.0
315.004,-3.0
315.008,-3.0
315.01,-3.0
315.013,0.0
315.015,-7.0
315.018,-2.0
315.02,-2.0
315.023,-3.0
315.025,-1.0
315.028,-2.0
315.03,-2.0
315.033,0.0
315.035,2.0
315.038,1.0
315.04,3.0
315.043,9.0
315.045,8.0
315.048,8.0
315.051,9.0
315.054,12.0
315.056,8.0
315.059,6.0
315.061,7.0
315.063,7.0
315.066,8.0
315.068,9.0
315.071,10.0
315.073,11.0
315.076,11.0
315.078,11.0
315.081,10.0
315.083,12.0
315.086,15.0
315.088,15.0
315.091,16.0
315.094,17.0
315.097,20.0
315.099,21.0
315.102,22.0
315.104,21.0
315.107,26.0
315.109,21.0
315.112,21.0
315.114,24.0
315.117,22.0
315.119,26.0
315.122,26.0
315.124,29.0
315.126,29.0
315.129,29.0
315.131,33.0
315.134,28.0
315.137,26.0
315.14,30.0
315.142,31.0
315.145,41.0
315.147,35.0
315.15,36.0
315.152,45.0
315.155,38.0
315.157,40.0
315.16,43.0
315.162,45.0
315.165,49.0
315.167,53.0
315.17,54.0
315.172,56.0
315.175,57.0
315.177,59.0
315.181,60.0
315.183,59.0
315.185,61.0
315.188,66.0
315.19,65.0
315.193,64.0
315.195,64.0
315.198,67.0
315.2,67.0
315.203,68.0
315.205,73.0
315.208,71.0
315.21,70.0
315.213,68.0
315.215,75.0
315.218,74.0
315.22,73.0
315.224,63.0
315.226,62.0
315.229,60.0
315.231,66.0
315.234,65.0
315.236,53.0
315.239,51.0
315.241,48.0
315.244,50.0
315.246,42.0
315.248,38.0
315.251,33.0
315.253,29.0
315.256,25.0
315.258,19.0
315.261,21.0
315.264,12.0
315.267,13.0
315.269,8.0
315.272,5.0
315.274,2.0
315.277,0.0
315.279,-2.0
315.282,-3.0
315.284,-1.0
315.287,-5.0
315.289,-6.0
315.292,-8.0
315.294,-4.0
315.297,-10.0
315.299,-12.0
315.302,-10.0
315.304,-10.0
315.307,-9.0
315.31,-8.0
315.312,-1.0
315.315,-7.0
315.317,-7.0
315.32,-7.0
315.322,-2.0
315.325,-2.0
315.327,-5.0
315.33,-4.0
315.332,-5.0
315.335,-5.0
315.337,-5.0
315.34,-6.0
315.342,-5.0
315.345,-5.0
315.347,-7.0
315.351,-6.0
315.353,-7.0
315.356,-8.0
315.358,-8.0
315.361,-7.0
315.363,-6.0
315.366,-4.0
315.368,1.0
315.37,-1.0
315.373,-2.0
315.375,-1.0
315.378,0.0
315.38,1.0
315.383,2.0
315.385,3.0
315.388,11.0
315.39,4.0
315.394,2.0
315.396,5.0
315.399,6.0
315.401,6.0
315.404,12.0
315.406,9.0
315.409,10.0
315.411,11.0
315.414,12.0
315.416,13.0
315.419,13.0
315.421,15.0
315.424,17.0
315.426,15.0
315.428,15.0
315.431,16.0
315.433,16.0
315.437,14.0
315.439,15.0
315.442,15.0
315.444,14.0
315.447,18.0
315.449,15.0
315.452,13.0
315.454,13.0
315.457,12.0
315.459,12.0
315.462,12.0
315.464,13.0
315.467,14.0
315.469,15.0
315.472,16.0
315.474,14.0
315.478,16.0
315.48,17.0
315.483,17.0
315.485,18.0
315.488,18.0
315.49,17.0
315.492,18.0
315.495,18.0
315.497,17.0
315.5,17.0
315.502,17.0
315.505,16.0
315.507,17.0
315.51,17.0
315.512,15.0
315.515,17.0
315.517,15.0
315.521,17.0
315.523,18.0
315.526,16.0
315.528,16.0
315.531,20.0
315.533,20.0
315.536,15.0
315.538,15.0
315.541,15.0
315.543,16.0
315.546,16.0
315.548,15.0
315.55,15.0
315.553,14.0
315.555,19.0
315.558,13.0
315.56,13.0
315.564,15.0
315.566,15.0
315.569,14.0
315.571,14.0
315.574,13.0
315.576,19.0
315.579,14.0
315.581,23.0
315.584,17.0
315.586,24.0
315.589,18.0
315.591,22.0
315.594,17.0
315.596,19.0
315.599,17.0
315.601,19.0
315.604,21.0
315.607,22.0
315.61,21.0
315.612,20.0
315.614,19.0
315.617,17.0
315.619,16.0
315.622,15.0
315.624,22.0
315.627,14.0
315.629,13.0
315.632,12.0
315.634,11.0
315.637,16.0
315.639,13.0
315.642,15.0
315.644,17.0
315.648,18.0
315.65,19.0
315.653,19.0
315.655,20.0
315.658,20.0
315.66,20.0
315.663,21.0
315.665,18.0
315.668,21.0
315.67,20.0
315.672,19.0
315.675,20.0
315.677,20.0
315.68,22.0
315.682,23.0
315.685,25.0
315.687,22.0
315.691,18.0
315.693,26.0
315.696,17.0
315.698,17.0
315.701,17.0
315.703,17.0
315.706,17.0
315.708,16.0
315.711,15.0
315.713,15.0
315.716,15.0
315.718,21.0
315.721,18.0
315.723,21.0
315.726,23.0
315.728,25.0
315.731,29.0
315.734,24.0
315.736,27.0
315.739,27.0
315.741,27.0
315.744,27.0
315.746,28.0
315.749,29.0
315.751,27.0
315.754,27.0
315.756,30.0
315.759,31.0
315.761,33.0
315.764,32.0
315.766,30.0
315.769,30.0
315.771,31.0
315.774,39.0
315.777,33.0
315.78,34.0
315.782,35.0
315.785,35.0
315.787,34.0
315.79,37.0
315.792,37.0
315.794,43.0
315.797,35.0
315.799,34.0
315.802,34.0
315.804,33.0
315.807,33.0
315.809,32.0
315.812,28.0
315.814,29.0
315.817,28.0
315.82,26.0
315.823,25.0
315.825,25.0
315.828,21.0
315.83,21.0
315.833,18.0
315.835,19.0
315.838,18.0
315.84,19.0
315.843,19.0
315.845,16.0
315.848,14.0
315.85,11.0
315.853,10.0
315.855,17.0
315.857,10.0
315.86,17.0
315.863,18.0
315.866,11.0
315.868,10.0
315.871,7.0
315.873,4.0
315.876,3.0
315.878,3.0
315.881,9.0
315.883,6.0
315.886,11.0
315.888,17.0
315.891,28.0
315.893,34.0
315.896,52.0
315.898,68.0
315.901,91.0
315.904,115.0
315.907,144.0
315.909,169.0
315.912,184.0
315.914,190.0
315.916,189.0
315.919,174.0
315.921,156.0
315.924,135.0
315.926,123.0
315.929,105.0
315.931,80.0
315.934,65.0
315.936,61.0
315.939,41.0
315.941,32.0
315.944,25.0
315.947,19.0
315.95,15.0
315.952,11.0
315.955,8.0
315.957,13.0
315.96,6.0
315.962,6.0
315.965,6.0
315.967,6.0
315.97,6.0
315.972,5.0
315.975,4.0
315.977,0.0
315.979,-2.0
315.982,-2.0
315.984,-2.0
315.987,-2.0
315.99,-4.0
315.993,-4.0
315.995,-5.0
315.998,-4.0
316.0,-4.0
316.003,-3.0
316.005,5.0
316.008,1.0
316.01,2.0
316.013,9.0
316.015,2.0
316.018,1.0
316.02,1.0
316.023,1.0
316.025,0.0
316.028,1.0
316.03,8.0
316.034,3.0
316.036,5.0
316.038,7.0
316.041,11.0
316.043,13.0
316.046,18.0
316.048,11.0
316.051,16.0
316.053,16.0
316.056,20.0
316.058,13.0
316.061,18.0
316.063,17.0
316.066,19.0
316.068,19.0
316.071,22.0
316.073,22.0
316.077,19.0
316.079,20.0
316.082,23.0
316.084,19.0
316.087,21.0
316.089,20.0
316.092,28.0
316.094,22.0
316.097,24.0
316.099,24.0
316.101,26.0
316.104,27.0
316.106,34.0
316.109,25.0
316.111,22.0
316.114,25.0
316.116,26.0
316.12,29.0
316.122,35.0
316.125,31.0
316.127,36.0
316.13,37.0
316.132,38.0
316.135,39.0
316.137,40.0
316.14,42.0
316.142,40.0
316.145,44.0
316.147,46.0
316.15,46.0
316.152,49.0
316.155,48.0
316.157,52.0
316.16,55.0
316.163,57.0
316.165,58.0
316.168,59.0
316.17,61.0
316.173,63.0
316.175,66.0
316.178,75.0
316.18,67.0
316.183,68.0
316.185,68.0
316.188,68.0
316.19,68.0
316.193,65.0
316.195,69.0
316.198,69.0
316.2,70.0
316.204,69.0
316.206,66.0
316.209,67.0
316.211,64.0
316.214,60.0
316.216,56.0
316.219,50.0
316.221,45.0
316.223,47.0
316.226,38.0
316.228,36.0
316.231,30.0
316.233,28.0
316.236,23.0
316.238,22.0
316.241,20.0
316.243,16.0
316.247,13.0
316.249,9.0
316.252,5.0
316.254,2.0
316.257,0.0
316.259,-4.0
316.262,-2.0
316.264,-3.0
316.267,-3.0
316.269,-3.0
316.272,-5.0
316.274,-6.0
316.277,-7.0
316.279,-2.0
316.281,-3.0
316.284,-8.0
316.286,-6.0
316.29,-6.0
316.292,-7.0
316.295,-8.0
316.297,-9.0
316.3,-6.0
316.302,-11.0
316.305,-9.0
316.307,-11.0
316.31,-11.0
316.312,-9.0
316.315,-10.0
316.317,-9.0
316.32,-9.0
316.322,-8.0
316.325,-9.0
316.327,-10.0
316.331,-10.0
316.333,-10.0
316.336,-9.0
316.338,-8.0
316.341,0.0
316.343,1.0
316.345,-2.0
316.348,-3.0
316.35,-3.0
316.353,-2.0
316.355,-1.0
316.358,6.0
316.36,2.0
316.363,4.0
316.365,5.0
316.368,5.0
316.37,7.0
316.374,0.0
316.376,7.0
316.379,5.0
316.381,4.0
316.384,3.0
316.386,6.0
316.389,7.0
316.391,7.0
316.394,10.0
316.396,10.0
316.399,11.0
316.401,11.0
316.403,15.0
316.406,12.0
316.408,10.0
316.411,7.0
316.413,8.0
316.417,7.0
316.419,7.0
316.422,8.0
316.424,6.0
316.427,9.0
316.429,10.0
316.432,10.0
316.434,11.0
316.437,17.0
316.439,14.0
316.442,15.0
316.444,15.0
316.447,16.0
316.449,16.0
316.452,15.0
316.454,15.0
316.457,12.0
316.46,10.0
316.463,12.0
316.465,14.0
316.467,13.0
316.47,12.0
316.472,14.0
316.475,11.0
316.477,9.0
316.48,16.0
316.482,15.0
316.485,14.0
316.487,14.0
316.49,13.0
316.492,12.0
316.495,11.0
316.497,18.0
316.5,12.0
316.503,11.0
316.506,16.0
316.508,14.0
316.511,14.0
316.513,14.0
316.516,15.0
316.518,14.0
316.521,18.0
316.523,19.0
316.525,21.0
316.528,21.0
316.53,15.0
316.533,18.0
316.535,16.0
316.538,16.0
316.54,18.0
316.544,16.0
316.546,13.0
316.549,14.0
316.551,12.0
316.554,14.0
316.556,12.0
316.559,10.0
316.561,16.0
316.564,16.0
316.566,14.0
316.569,13.0
316.571,13.0
316.574,13.0
316.576,13.0
316.579,14.0
316.581,15.0
316.584,15.0
316.587,22.0
316.589,15.0
316.592,15.0
316.594,16.0
316.597,17.0
316.599,19.0
316.602,21.0
316.604,23.0
316.607,24.0
316.609,24.0
316.612,24.0
316.614,24.0
316.617,23.0
316.619,21.0
316.622,23.0
316.624,23.0
316.627,22.0
316.63,20.0
316.633,19.0
316.635,19.0
316.638,19.0
316.64,21.0
316.643,19.0
316.645,19.0
316.647,18.0
316.65,17.0
316.652,16.0
316.655,16.0
316.657,19.0
316.66,23.0
316.662,17.0
316.665,18.0
316.667,17.0
316.67,18.0
316.673,26.0
316.676,19.0
316.678,26.0
316.681,23.0
316.683,23.0
316.686,23.0
316.688,23.0
316.691,22.0
316.693,22.0
316.696,20.0
316.698,17.0
316.701,17.0
316.703,23.0
316.706,21.0
316.708,19.0
316.71,19.0
316.713,19.0
316.716,20.0
316.719,22.0
316.721,20.0
316.724,19.0
316.726,19.0
316.729,19.0
316.731,20.0
316.734,27.0
316.736,20.0
316.739,21.0
316.741,21.0
316.744,23.0
316.746,23.0
316.749,30.0
316.751,21.0
316.754,21.0
316.756,19.0
316.76,20.0
316.762,21.0
316.765,22.0
316.767,22.0
316.769,23.0
316.772,24.0
316.774,24.0
316.777,24.0
316.779,25.0
316.782,25.0
316.784,27.0
316.787,27.0
316.789,29.0
316.792,29.0
316.794,28.0
316.797,32.0
316.8,28.0
316.803,35.0
316.805,36.0
316.808,39.0
316.81,40.0
316.813,40.0
316.815,41.0
316.818,33.0
316.82,41.0
316.823,32.0
316.825,31.0
316.828,27.0
316.83,26.0
316.832,28.0
316.835,27.0
316.837,27.0
316.84,26.0
316.843,25.0
316.846,29.0
316.848,29.0
316.851,24.0
316.853,24.0
316.856,22.0
316.858,20.0
316.861,21.0
316.863,19.0
316.866,18.0
316.868,16.0
316.871,14.0
316.873,15.0
316.876,14.0
316.878,15.0
316.881,15.0
316.883,16.0
316.887,17.0
316.889,16.0
316.891,15.0
316.894,13.0
316.896,18.0
316.899,9.0
316.901,7.0
316.904,6.0
316.906,5.0
316.909,4.0
316.911,4.0
316.914,10.0
316.916,16.0
316.919,26.0
316.921,39.0
316.924,56.0
316.926,69.0
316.93,96.0
316.932,120.0
316.935,149.0
316.937,168.0
316.94,184.0
316.942,184.0
316.945,177.0
316.947,166.0
316.95,145.0
316.952,129.0
316.954,105.0
316.957,88.0
316.959,79.0
316.962,68.0
316.964,57.0
316.967,39.0
316.969,29.0
316.973,22.0
316.975,16.0
316.978,12.0
316.98,11.0
316.983,9.0
316.985,7.0
316.988,6.0
316.99,13.0
316.993,5.0
316.995,5.0
316.998,5.0
317.0,5.0
317.003,5.0
317.005,2.0
317.008,3.0
317.01,2.0
317.012,4.0
317.016,1.0
317.018,-1.0
317.021,0.0
317.023,-1.0
317.026,-2.0
317.028,-1.0
317.031,-2.0
317.033,-1.0
317.036,1.0
317.038,2.0
317.041,3.0
317.043,2.0
317.046,2.0
317.048,2.0
317.051,3.0
317.053,4.0
317.057,5.0
317.059,6.0
317.062,8.0
317.064,9.0
317.067,17.0
317.069,10.0
317.072,12.0
317.074,14.0
317.076,16.0
317.079,16.0
317.081,17.0
317.084,17.0
317.086,17.0
317.089,17.0
317.091,16.0
317.094,20.0
317.096,15.0
317.1,18.0
317.102,20.0
317.105,21.0
317.107,20.0
317.11,23.0
317.112,23.0
317.115,23.0
317.117,22.0
317.12,22.0
317.122,22.0
317.125,21.0
317.127,23.0
317.13,23.0
317.132,24.0
317.134,24.0
317.137,26.0
317.139,27.0
317.143,29.0
317.145,30.0
317.148,31.0
317.15,40.0
317.153,35.0
317.155,37.0
317.158,39.0
317.16,42.0
317.163,44.0
317.165,46.0
317.168,47.0
317.17,49.0
317.173,48.0
317.175,49.0
317.178,47.0
317.18,50.0
317.184,56.0
317.186,51.0
317.189,56.0
317.191,54.0
317.194,55.0
317.196,54.0
317.198,58.0
317.201,61.0
317.203,67.0
317.206,60.0
317.208,60.0
317.211,69.0
317.213,70.0
317.216,71.0
317.218,64.0
317.221,63.0
317.223,68.0
317.227,66.0
317.229,66.0
317.232,74.0
317.234,66.0
317.237,66.0
317.239,70.0
317.242,65.0
317.244,64.0
317.247,62.0
317.249,58.0
